user,created_at,text
511NY,1/16/2020 16:54,Cleared: Incident on #NJ139Lower EB at Jersey A
511NY,1/16/2020 16:54,Incident on #161Bus at Ellison Street: Market Stree
511NY,1/16/2020 16:54,Cleared: Incident on #BeltSystemSouthernParkway EB at 130th Street; Ra
511NY,1/16/2020 16:54,Construction on #NY32 Both directions from Campagna Lane to Jenkenstown Roa
511NY,1/16/2020 16:54,Cleared: Incident on #313Bus at Cape M
511NY,1/16/2020 16:54,Construction on #NY59 Both directions from Dutch Lane/S. Central Avenue to South Pascack Road; CR 3
511NY,1/16/2020 16:54,Cleared: Incident on #FLine BothDir/BothDir at W 4th Street-Washington Square Stati
511NY,1/16/2020 16:54,Construction on #703Bus Both directions at Ellison Street: Market Stree
511NY,1/16/2020 16:54,Construction on #I678 SB from 69th Road; Ramp to Exit 4 -  Liberty Avenu
511NY,1/16/2020 16:54,Cleared: Incident on #I287 NB at North of Exit 12 - CR 6
511NY,1/16/2020 16:54,Construction on #NY59 Both directions from Dutch Lane/S. Central Avenue to South Pascack Road; CR 3
511NY,1/16/2020 16:54,Cleared: Incident on #I278 WB from Exit 35 - I-495 Long Island Expressway to Metropolitan Avenue; Williamsburg Brid
511NY,1/16/2020 16:54,Incident on #I295 NB at 26th Avenu
511NY,1/16/2020 16:54,Cleared: Construction on #BrooklynBridge WB at Manhattan Bou
511NY,1/16/2020 16:54,Construction on #US30 EB at CR 695/White Horse A
511NY,1/16/2020 16:54,Cleared: Construction on #I84W WB at Exit 8 (US 6 W
511NY,1/16/2020 16:54,Construction on #NJ29 NB at North of NJ 12
511NY,1/16/2020 16:54,Cleared: Incident on #NY370 WB at Park Street; Ra
511NY,1/16/2020 16:54,Construction on #I91N NB at Exit 2 (HAMILTON ST #2
511NY,1/16/2020 16:54,Cleared: Construction on #I90 WB at Exit 5; Everett Ro
511NYMidHudson,1/16/2020 16:54,Construction on #NY32 Both directions from Campagna Lane to Jenkenstown Roa
511NY,1/16/2020 16:54,Incident on #I278 EB at Atlantic Avenu
511NYMidHudson,1/16/2020 16:54,Construction on #NY59 Both directions from Dutch Lane/S. Central Avenue to South Pascack Road; CR 3
511NY,1/16/2020 16:54,Construction on #US30 EB at East of CR 635/W Nicholson R
511NY,1/16/2020 16:54,Cleared: Incident on #NJ440 NB from CR 616/New Brunswick Ave to Outerbridge Crossi
511NYMidHudson,1/16/2020 16:54,Construction on #NY59 Both directions from Dutch Lane/S. Central Avenue to South Pascack Road; CR 3
511NY,1/16/2020 16:54,Incident on #I678 SB at Exit 4 -  Liberty Avenu
511NY,1/16/2020 16:54,Cleared: Incident on #I278 WB from Leggett Avenue to RFK Bridge; Bronx L
511NYMidHudson,1/16/2020 16:54,Construction on #KingstonrhinecliffBridge Both directions from Ulster County Side to Ulster County Sid
511NY,1/16/2020 16:54,Cleared: Incident on #I678 NB from Linden Boulevard to Exit 8 - Main Stre
511NYMidHudson,1/16/2020 16:54,Construction on #NY59 Both directions from New Clarkstown Road to Robert Pitt Driv
511NY,1/16/2020 16:54,Construction on #I495 WB at Exit 22A - Grand Central Parkw
511NY,1/16/2020 16:54,Cleared: Incident on #6Line SB at 42nd Street-Grand Central Stati
511NYMidHudson,1/16/2020 16:54,Construction on #NY32 Both directions from Campagna Lane to Jenkenstown Roa
511NY,1/16/2020 16:54,Incident on #I495 WB at Exit 25 - Utopia Parkway / 188th Stree
511NY,1/16/2020 16:54,Construction on #NY59 Both directions from New Clarkstown Road to Robert Pitt Driv
511NY,1/16/2020 16:54,Construction on #NY32 Both directions from Campagna Lane to Jenkenstown Roa
511NY,1/16/2020 16:54,Construction on #NJ45 SB from NJ 49 to North of NJ 4
511NY,1/16/2020 16:54,Updated: Incident on #CorridorLine at Princeton Jct Statio
511NY,1/16/2020 16:54,"Updated: Incident on #GrandCentralParkway WB from Exit 5 - Astoria Boulevard / LaGuardia Airport Terminal A,."
511NY,1/16/2020 16:54,Updated: Construction on #NY32 Both directions from Commerce Drive S to Buena Vista Terrac
511NY,1/16/2020 16:54,Updated: Incident on #I95 SB from Exit 4A - I-895; Sheridan Expressway to START ROUTE I-95; George Washington Bridg
511NY,1/16/2020 16:54,Updated: Construction on #I287 Both directions from Exit 47 - US 202 to South of Exit 57 - Skyline Driv
511NY,1/16/2020 16:54,Updated: Incident on #SouthernStateParkway EB from Exit 32S - Nassau-Suffolk County Line to Exit 40 - Robert.
511NY,1/16/2020 16:54,Updated: Construction on #NY17 EB from Sterling Mine Road - CR 72 to I-87 - NYS Thruwa
511NY,1/16/2020 16:54,Updated: Incident on #NortheastLine Both directions at Princeton Jct Statio
511NY,1/16/2020 16:54,Updated: Incident on #I278 EB from 92nd Street  Bay Ridge Exit to Exit 28A - Old Fulton Street; Cadman Plaza  Wes
511NY,1/16/2020 16:54,Updated: Construction on #US40 WB at Sunset A
511NYMidHudson,1/16/2020 16:54,Updated: Construction on #NY32 Both directions from Commerce Drive S to Buena Vista Terrac
511NYMidHudson,1/16/2020 16:54,Updated: Construction on #NY17 EB from Sterling Mine Road - CR 72 to I-87 - NYS Thruwa
511nyLongIsland,1/16/2020 16:54,Updated: Incident on #SouthernStateParkway EB from Exit 32S - Nassau-Suffolk County Line to Exit 40 - Robert.
511NY,1/16/2020 16:14,Updated: Incident on #HarlemRiverDrive SB from Exit 19 - East 127th Street to East 71st Stree
511NY,1/16/2020 16:12,Updated: Construction on #913TBroadwayRt32RampToI787 Both directions at I78
511NY,1/16/2020 16:12,Updated: Incident on #I278 EB from Exit 18 - Fort Hamilton Parkway to Exit 26 - Hamilton Avenu
511nyAlbany,1/16/2020 16:12,Updated: Construction on #913TBroadwayRt32RampToI787 Both directions at I78
511NY,1/16/2020 16:12,Cleared: Incident on #TaconicStateParkway NB at Exit 25 - Peekskill Hollow Rd. - CR 
511NY,1/16/2020 16:11,Updated: Incident on #M104Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/16/2020 16:11,Updated: Incident on #M20Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/16/2020 16:11,Updated: Incident on #M11Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/16/2020 16:11,Updated: Incident on #M10Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/16/2020 16:11,Updated: Incident on #M7Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/16/2020 16:11,Updated: Closure on #MorningsideRoad Both directions from Cedar Lane to Mayfair Roa
511NY,1/16/2020 16:11,Construction on #I95S SB at Exit 89 (MYSTIC ST
511NY,1/16/2020 16:11,Updated: Incident on #M5Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/16/2020 16:11,Cleared: Incident on #FranklinDRooseveltDrive Both directions at Exit 2 - Brooklyn Brid
511NY,1/16/2020 16:11,Construction on #I91N NB at Exit 21 (RTE 372
511NY,1/16/2020 16:11,Cleared: Construction on #I91S SB at Exit 10 (RTE 40 N
511NY,1/16/2020 16:11,Cleared: Construction on #S9N NB at Exit 26 (COLUMBUS BLV
511NY,1/16/2020 16:10,Updated: Incident on #Bxm2Bus Both directions at Broadway &amp; 64s
511NY,1/16/2020 16:10,Cleared: Construction on #US40 EB at Sunset 
511NY,1/16/2020 16:08,Cleared: Incident on #I95N NB at 0.20 miles before Exit 16 (EAST AVE #
511NY,1/16/2020 16:08,Cleared: Incident on #PortJeffersonBranch EB from Hicksville Station to Port Jefferson Stati
511NY,1/16/2020 16:08,Incident on #GLine at Ditmas Avenue Statio
511NY,1/16/2020 16:08,Construction on #I95S SB at Exit 24 (CHAMBERS ST
511NY,1/16/2020 16:08,Construction on #UnionTurnpike WB from 138th Street to 141st Stree
511nyG,1/16/2020 16:08,Incident on #GLine at Ditmas Avenue Statio
511NY,1/16/2020 16:07,Updated: Construction on #I495 WB from Exit 39 - Glen Cove Road to Exit 41S - NY 106/107; North.
511NY,1/16/2020 16:05,Construction on #S72W WB at 0.50 miles before Exit 2 (RTE 372
511NY,1/16/2020 16:05,Incident on #NorthernStateParkway WB from Exit 27N - Shelter Rock Road to Exit 25 - Lakeville Road; Marcus Avenu
511NY,1/16/2020 16:05,Construction on #GrandCentralParkway Both directions at Main Stree
511nyLongIsland,1/16/2020 16:05,Incident on #NorthernStateParkway WB from Exit 27N - Shelter Rock Road to Exit 25 - Lakeville Road; Marcus Avenu
511NY,1/16/2020 16:05,Cleared: Construction on #I95N NB at Exit 21 (MILL PLAIN R
511NY,1/16/2020 16:05,Incident on #BeltSystemSouthernParkway EB at 130th Street; Ram
511NY,1/16/2020 16:03,Cleared: Incident on #NJ21 NB at Exit 14 - US 
511NY,1/16/2020 16:02,Updated: Incident on #I84W WB at 0.50 miles before Exit 58 (ROBERTS ST
511NY,1/16/2020 16:02,Updated: Construction on #NJ33 WB at Klockner R
511NY,1/16/2020 16:02,Updated: Incident on #GardenStateParkway NB from North of Exit 144 - CR 510 to Exit 145 - I-28
511NY,1/16/2020 16:02,Cleared: Incident on #S34E EB at 0.11 miles before S34E@E
511NY,1/16/2020 16:02,Incident on #FranklinDRooseveltDrive Both directions at Exit 2 - Brooklyn Bridg
511NY,1/16/2020 16:02,Cleared: Construction on #NJ33 WB at Klockner 
511nyRochester,1/16/2020 16:01,Construction on #I490 WB from Goodman Street  South to Monroe Avenue; NY 3
511nyRochester,1/16/2020 16:01,Construction on #I490 EB at Exit 15 - Rochester Inner Loop Highwa
511nyRochester,1/16/2020 16:01,Construction on #I490 EB from Goodman Street  South to Monroe Avenue; NY 3
511NYMidHudson,1/16/2020 16:01,Construction on #NY22 Both directions from US 20 Junction Start Overlap to US 20 Junction End Overla
511NYMidHudson,1/16/2020 16:01,Updated: Construction on #NY23 WB from Brookbound Lane to NY 23B Claverack; NY 9
511NY,1/16/2020 16:01,Construction on #I490 WB from Goodman Street  South to Monroe Avenue; NY 3
511NY,1/16/2020 16:01,Construction on #I490 EB at Exit 15 - Rochester Inner Loop Highwa
511NY,1/16/2020 16:01,Construction on #NY22 Both directions from US 20 Junction Start Overlap to US 20 Junction End Overla
511ny456,1/16/2020 16:01,Construction on #4Line Both directions from Woodlawn Station to Burnside Avenue Statio
511NY,1/16/2020 16:01,Updated: Construction on #NY23 WB from Brookbound Lane to NY 23B Claverack; NY 9
511NY,1/16/2020 16:01,Construction on #I490 EB from Goodman Street  South to Monroe Avenue; NY 3
511NY,1/16/2020 16:01,Cleared: Construction on #NY23 WB from Brookbound Lane to NY 23B Claverack; NY 
511NY,1/16/2020 16:00,Cleared: Construction on #I87MajorDeeganExpressway NB from Exit 7N-7S 7N &amp; - I-95-Cross Bronx Expressway to West Fordham Ro
511NY,1/16/2020 16:00,Cleared: Construction on #HutchinsonRiverParkwayWestchester SB from Exit 30S - NY 120A; Ramp to Exit 22 - Mamaroneck Ro
511NY,1/16/2020 15:59,Cleared: Incident on #VerrazanonarrowsBridge EB at Brooklyn Bou
511NY,1/16/2020 15:59,Incident on #I95N NB at 0.20 miles before Exit 16 (EAST AVE #1
511NY,1/16/2020 15:59,Incident on #I84W WB at 0.50 miles before Exit 58 (ROBERTS ST
511nyLongIsland,1/16/2020 15:58,Construction on #NorthernStateParkway WB from Exit 27S-Shelter Rock Road to Exit 25 - Lakeville Road; Marcus Avenu
511NY,1/16/2020 15:56,Construction on #US19 Both directions from South of McClellan St to North of Wilson A
511NY,1/16/2020 15:56,Construction on #I95N NB at Exit 30 (RTE 113
511NY,1/16/2020 15:56,Updated: Incident on #GeorgeWashingtonBridge EB at New Jersey Side/Lower Level Toll Plaz
511NY,1/16/2020 15:55,Updated: Incident on #GeorgeWashingtonBridge WB at New York Side/Lower Leve
511NY,1/16/2020 15:55,Updated: Incident on #GeorgeWashingtonBridge WB at New York Side/Upper Leve
511NY,1/16/2020 15:54,Construction on #US9 SB at Washington Av
511NY,1/16/2020 15:54,Construction on #US40 EB at Sunset A
511NY,1/16/2020 15:54,Incident on #313Bus at Cape Ma
511NY,1/16/2020 15:54,Updated: Construction on #I278 WB from Exit 35 - I-495 Long Island Expressway to Meeker Avenu
511NY,1/16/2020 15:53,Cleared: Incident on #I91N NB at 0.50 miles before Exit 24 (RTE 9
511NY,1/16/2020 15:53,Cleared: Construction on #I95S SB at Exit 36 (PLAINS R
511NY,1/16/2020 15:53,Cleared: Construction on #I95N NB at 1.46 miles before Exit 91 (RTE 234 (PEQUOT TRAIL
511NY,1/16/2020 15:53,Cleared: Construction on #I95N NB at Exit 18 (SHERWOOD ISLAND CONNECTO
511NY,1/16/2020 15:53,Cleared: Incident on #US1 NB at Harrison 
511nyBDFV,1/16/2020 15:53,Incident on #FLine BothDir/BothDir at W 4th Street-Washington Square Statio
511NY,1/16/2020 15:53,Incident on #S34E EB at 0.11 miles before S34E@En
511NY,1/16/2020 15:53,Construction on #US9 SB at Washington Av
511NY,1/16/2020 15:52,Updated: Incident on #NY370 WB at Park Street; Ram
511NY,1/16/2020 15:50,Updated: Construction on #SouthernStateParkway Both directions at Exit 41S - CR 5
511NY,1/16/2020 15:50,Cleared: Incident on #1Line Both directions at 242nd Street-Van Cortlandt Park Stati
511NY,1/16/2020 15:50,Cleared: Incident on #RFKTriboroughBridge WB at Manhattan Bou
511NY,1/16/2020 15:50,Updated: Incident on #RLine at Atlantic Av-Barclays Cente
511nyCNY,1/16/2020 15:50,Incident on #NY370 WB at Park Street; Ram
511NY,1/16/2020 15:50,Updated: Incident on #QLine at Atlantic Av-Barclays Cente
511NY,1/16/2020 15:50,Incident on #NY370 WB at Park Street; Ram
511NY,1/16/2020 15:50,Updated: Construction on #NJ36 NB from Main St to North of CR 4/Palmer A
511nyBDFV,1/16/2020 15:50,Updated: Incident on #BLine at Atlantic Av-Barclays Cente
511NY,1/16/2020 15:48,Cleared: Incident on #SprainBrookStateParkway NB at Taconic State Parkway; END ROUTE Sprain Brook State Parkw
511NY,1/16/2020 15:48,Cleared: Incident on #HutchinsonRiverParkwayWestchester SB at Exit 28 - Lincoln Aven
511NY,1/16/2020 15:48,Cleared: Incident on #SprainBrookStateParkway SB at Exit   - I-2
511NY,1/16/2020 15:48,Cleared: Incident on #I84 EB at Exit 3 (I-84) - Middletown - Goshen (US 6 - Rte 17
511NY,1/16/2020 15:48,Cleared: Incident on #I87Northway NB at Exit 9; NY 1
511NY,1/16/2020 15:48,Construction on #BrooklynBridge WB at Manhattan Boun
511NY,1/16/2020 15:47,Construction on #I280 Both directions from West of Exit 4 - Eisenhower Pkwy/CR 609 to West of Exit 8 - CR 57
511NY,1/16/2020 15:47,Construction on #NJ36 NB from Main St to North of CR 4/Palmer A
511NY,1/16/2020 15:46,Updated: Construction on #NY9A Both directions from West 57th Street; 12th Avenue to Morris Stree
511ny123,1/16/2020 15:46,Construction on #2Line NB from E 180th Street Station to 241st Street-Wakefield Statio
511NY,1/16/2020 15:46,Incident on #Q83Bus at Liberty Av and 177 St
511NY,1/16/2020 15:46,Incident on #Q42Bus at Liberty Av and 177 St
511NY,1/16/2020 15:46,Construction on #2Line NB from E 180th Street Station to 241st Street-Wakefield Statio
511NY,1/16/2020 15:44,Incident on #1Line Both directions at 242nd Street-Van Cortlandt Park Statio
511NY,1/16/2020 15:44,Updated: Construction on #NY9A SB at Canal Stree
511NY,1/16/2020 15:44,Construction on #I287 Both directions from North of Exit 53 - Hamburg Turnpike to South of Exit 57 - Skyline Driv
511NY,1/16/2020 15:43,Updated: Incident on #I87MajorDeeganExpressway NB from Exit 5 - Yankee Stadium to Exit 7N-7S 7N &amp; - I-95-Cross.
511NY,1/16/2020 15:43,Updated: Incident on #I278 WB from Exit 35 - I-495 Long Island Expressway to Metropolitan Avenue; Williamsburg.
511NY,1/16/2020 15:42,Updated: Incident on #I678 NB from Linden Boulevard to Exit 8 - Main Stree
511NY,1/16/2020 15:42,Incident on #GrandCentralParkway WB from Northern Boulevard; NY 25A to 94th Stree
511NY,1/16/2020 15:41,Updated: Incident on #NJ21 NB at Exit 14 - US 4
511NY,1/16/2020 15:41,Updated: Incident on #AllBus at OuterBridge crossin
511NY,1/16/2020 15:41,Updated: Incident on #HarlemRiverDrive SB from Exit 19 - East 127th Street to East 63rd Stree
511NY,1/16/2020 15:41,Updated: Incident on #I95 SB from Exit 5A - White Plains Road to START ROUTE I-95; George Washington Bridg
511NY,1/16/2020 15:41,Incident on #I278 WB from Leggett Avenue to RFK Bridge; Bronx Le
511NY,1/16/2020 15:40,Construction on #SouthernStateParkway EB from Exit 19S - Peninsula Boulevard to Exit 22S - Meadowbrook State Parkwa
511NY,1/16/2020 15:40,Updated: Incident on #AllBus at Interchange 11 and 1
511NY,1/16/2020 15:40,Updated: Incident on #I278 EB from 61st Street to Exit 28A - Old Fulton Street; Cadman Plaza  Wes
511nyLongIsland,1/16/2020 15:40,Construction on #SouthernStateParkway EB from Exit 19S - Peninsula Boulevard to Exit 22S - Meadowbrook State Parkwa
511NY,1/16/2020 15:40,Cleared: Incident on #I278 EB from Exit 12 - Todt Hill Road; Slosson Avenue; Ramp to Fingerboard Road; Verrazano Narrows Brid
511NY,1/16/2020 15:40,Cleared: Incident on #GeorgeWashingtonBridge EB at Mid-Span/Upper Lev
511NY,1/16/2020 15:38,Cleared: Incident on #HarlemLine at Grand Central Termin
511NY,1/16/2020 15:38,Cleared: Incident on #HavenLine at Grand Central Termin
511NY,1/16/2020 15:38,Updated: Incident on #NJ440 NB from CR 616/New Brunswick Ave to Outerbridge Crossin
511NY,1/16/2020 15:38,Cleared: Incident on #NewLine at Grand Central Termin
511NY,1/16/2020 15:38,Cleared: Incident on #HudsonLine at Grand Central Termin
511NY,1/16/2020 15:37,Incident on #BearMountainBridge Both directions from Rockland/Orange County Side to Westchester County Sid
511NY,1/16/2020 15:37,Cleared: Incident on #CorridorLine at Princeton Jct Stati
511NY,1/16/2020 15:37,Construction on #HenryHudsonParkway SB at Broadway; US 
511NY,1/16/2020 15:37,Cleared: Incident on #NewJerseyTurnpike at Interchange 9 - NJ 
511NY,1/16/2020 15:37,Cleared: Incident on #NortheastLine at Princeton Jct Stati
511NY,1/16/2020 15:36,Construction on #HenryHudsonParkway SB at Exit 19 - 225th Parkway East; West 232nd Stree
511NY,1/16/2020 15:36,Cleared: Incident on #NewJerseyTurnpike NB from North of Interchange 11 - Garden State Parkway to North of Interchange 12 - Carteret-Rahw
511NY,1/16/2020 15:35,Construction on #I95NewEnglandThruway SB from After Exit 17 (I-95) - Larchmont to After Exit 16 (I-95) - New.
511NY,1/16/2020 15:35,Incident on #GeorgeWashingtonBridge EB at New Jersey Side/Lower Level Toll Plaz
511NY,1/16/2020 15:35,Updated: Incident on #GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaz
511NY,1/16/2020 15:35,Construction on #NJ35 NB at CR 689/Lawrence Pkw
511NYMidHudson,1/16/2020 15:35,Construction on #I95NewEnglandThruway SB from After Exit 17 (I-95) - Larchmont to After Exit 16 (I-95) - New.
511NY,1/16/2020 15:35,Cleared: Incident on #NewJerseyTurnpike NB at Interchange 14 - I-78/US 1&amp
511NY,1/16/2020 15:34,Updated: Incident on #GeorgeWashingtonBridge EB at Mid-Span/Upper Leve
511NY,1/16/2020 15:34,Incident on #I287 NB at North of Exit 12 - CR 62
511NY,1/16/2020 15:34,Construction on #JackieRobinsonParkway WB from Exit 6 - Metropolitan Avenue to Union Turnpike; Ram
511NY,1/16/2020 15:33,Construction on #JackieRobinsonParkway EB at Highland Boulevard; Ram
